,Country,EdLevel,YearsCodePro,Age,Gender,Salary
78974,United Kingdom of Great Britain and Northern Ireland,Master's Degree,10.0,40.0,Man,51704.0
78976,Israel,Less than a Bachelor's Degree,4.0,30.0,Man,105072.0
78984,Australia,Bachelor's Degree,25.0,65.0,Man,88189.0
78985,Kazakhstan,Doctoral Degree,5.0,40.0,Man,19116.0
79024,India,Bachelor's Degree,2.0,20.0,Man,20943.0
79025,Malaysia,Bachelor's Degree,10.0,30.0,Man,14412.0
79037,Hungary,Less than a Bachelor's Degree,3.0,30.0,Man,15012.0
79040,Germany,Master's Degree,5.0,30.0,Man,77832.0
79052,India,Master's Degree,10.0,30.0,Man,55847.0
79062,"Iran, Islamic Republic of...",Less than a Bachelor's Degree,7.0,30.0,Man,79800.0
79067,Italy,Less than a Bachelor's Degree,12.0,40.0,Man,43239.0
79075,Australia,Bachelor's Degree,2.0,20.0,Man,92398.0
79076,United States of America,Bachelor's Degree,10.0,40.0,Man,102000.0
79079,Netherlands,Master's Degree,15.0,40.0,Man,84312.0
79085,Canada,Bachelor's Degree,1.0,20.0,Man,98321.0
79097,Canada,Less than a Bachelor's Degree,0.5,20.0,Man,34800.0
79100,Singapore,Bachelor's Degree,10.0,40.0,Man,60958.0
79105,Belgium,Bachelor's Degree,3.0,20.0,Man,51888.0
79111,Finland,Master's Degree,11.0,40.0,Man,75669.0
79112,Australia,Bachelor's Degree,0.5,20.0,Man,66810.0
79113,Ireland,Bachelor's Degree,8.0,30.0,Man,91883.0
79120,Israel,Less than a Bachelor's Degree,7.0,30.0,Man,80556.0
79121,Thailand,Bachelor's Degree,0.5,40.0,Man,23064.0
79125,Saudi Arabia,Bachelor's Degree,8.0,30.0,Man,60000.0
79128,United Kingdom of Great Britain and Northern Ireland,Master's Degree,2.0,30.0,Man,38778.0
79129,South Africa,Bachelor's Degree,20.0,40.0,Man,66716.0
79134,Hungary,Bachelor's Degree,5.0,40.0,Man,38916.0
79138,Slovenia,Bachelor's Degree,8.0,30.0,Man,64860.0
79139,India,Master's Degree,10.0,30.0,Man,27923.0
79141,Switzerland,Bachelor's Degree,10.0,30.0,Man,96550.0
79145,Azerbaijan,Less than a Bachelor's Degree,5.0,30.0,Man,15648.0
79147,Germany,Master's Degree,10.0,40.0,Man,75669.0
79151,Belgium,Master's Degree,2.0,30.0,Man,28536.0
79152,Croatia,Master's Degree,5.0,30.0,Man,22644.0
79157,Kenya,Less than a Bachelor's Degree,10.0,30.0,Man,73788.0
79158,Israel,Doctoral Degree,4.0,40.0,Man,122580.0
79159,India,Bachelor's Degree,5.0,30.0,Man,13404.0
79170,Sweden,Bachelor's Degree,17.0,40.0,Man,55224.0
79175,United Kingdom of Great Britain and Northern Ireland,Bachelor's Degree,41.0,65.0,Man,67215.0
79176,China,Bachelor's Degree,4.0,30.0,Man,28578.0
79184,Israel,Bachelor's Degree,9.0,30.0,Man,105072.0
79186,Nigeria,Less than a Bachelor's Degree,2.0,20.0,Man,27348.0
79191,Netherlands,Bachelor's Degree,4.0,30.0,Man,44676.0
79194,Republic of Korea,Master's Degree,10.0,40.0,Man,41919.0
79195,Israel,Bachelor's Degree,2.0,30.0,Man,70044.0
79198,Turkey,Less than a Bachelor's Degree,3.0,30.0,Man,19728.0
79199,Australia,Bachelor's Degree,15.0,40.0,Man,66810.0
79213,Finland,Master's Degree,12.0,30.0,Man,55776.0
79217,India,Bachelor's Degree,2.0,20.0,Man,117276.0
79222,Germany,Bachelor's Degree,13.0,40.0,Man,97288.0
79228,United Republic of Tanzania,Less than a Bachelor's Degree,5.0,30.0,Man,70000.0
79229,Spain,Bachelor's Degree,6.0,50.0,Man,91883.0
79235,Israel,Master's Degree,1.0,30.0,Man,52536.0
79240,Latvia,Bachelor's Degree,7.0,30.0,Man,77556.0
79241,Norway,Master's Degree,25.0,50.0,Man,86316.0
79242,India,Bachelor's Degree,13.0,40.0,Man,16752.0
79245,Pakistan,Bachelor's Degree,5.0,30.0,Man,13620.0
79246,Belgium,Bachelor's Degree,2.0,20.0,Man,28536.0
79250,Viet Nam,Bachelor's Degree,3.0,30.0,Man,20700.0
79255,Austria,Doctoral Degree,5.0,30.0,Man,54049.0
79259,Italy,Doctoral Degree,21.0,50.0,Man,105936.0
79263,Germany,Master's Degree,13.0,30.0,Man,70044.0
79267,Germany,Master's Degree,8.0,40.0,Man,99991.0
79271,Portugal,Master's Degree,5.0,30.0,Man,15564.0
79277,Nigeria,Bachelor's Degree,2.0,20.0,Man,46100.0
79285,Spain,Less than a Bachelor's Degree,0.5,20.0,Man,20760.0
79287,Estonia,Less than a Bachelor's Degree,0.5,30.0,Man,18156.0
79291,Austria,Bachelor's Degree,4.0,30.0,Woman,71850.0
79293,Canada,Doctoral Degree,26.0,60.0,Man,84707.0
79294,Israel,Master's Degree,3.0,30.0,Man,63036.0
79300,Egypt,Bachelor's Degree,4.0,30.0,Man,19200.0
79302,Japan,Less than a Bachelor's Degree,10.0,30.0,Man,120865.0
79304,Armenia,Master's Degree,5.0,20.0,Man,32101.0
79306,India,Master's Degree,11.0,30.0,Man,25131.0
79310,Saudi Arabia,Bachelor's Degree,4.0,30.0,Man,57588.0
79312,Germany,Doctoral Degree,3.0,30.0,Man,31128.0
79315,Hungary,Bachelor's Degree,3.0,30.0,Man,32712.0
79317,Turkey,Bachelor's Degree,0.5,20.0,Man,18732.0
79318,Australia,Bachelor's Degree,25.0,50.0,Man,96874.0
79322,"Iran, Islamic Republic of...",Master's Degree,9.0,30.0,Man,41328.0
79324,Latvia,Master's Degree,8.0,30.0,Man,108098.0
79334,India,Master's Degree,7.0,30.0,Man,13404.0
79335,Russian Federation,Bachelor's Degree,35.0,60.0,Man,37752.0
79339,United Kingdom of Great Britain and Northern Ireland,Less than a Bachelor's Degree,6.0,30.0,Man,29471.0
79345,Turkey,Bachelor's Degree,7.0,30.0,Man,13416.0
79350,Slovenia,Less than a Bachelor's Degree,0.5,20.0,Man,25944.0
79352,United States of America,Bachelor's Degree,10.0,30.0,Man,100000.0
79354,South Africa,Master's Degree,10.0,30.0,Man,60048.0
79362,India,Bachelor's Degree,4.0,30.0,Man,62828.0
79373,Russian Federation,Less than a Bachelor's Degree,10.0,30.0,Man,31140.0
79378,India,Master's Degree,0.5,20.0,Man,26527.0
79392,Hungary,Less than a Bachelor's Degree,20.0,40.0,Man,19248.0
79393,France,Master's Degree,6.0,30.0,Man,70264.0
79402,Germany,Bachelor's Degree,1.0,30.0,Man,51888.0
79403,Germany,Master's Degree,5.0,50.0,Woman,56211.0
79404,Russian Federation,Master's Degree,7.0,30.0,Man,56616.0
79408,Poland,Less than a Bachelor's Degree,20.0,40.0,Man,72288.0
79412,Poland,Less than a Bachelor's Degree,6.0,30.0,Man,64392.0
79415,Spain,Less than a Bachelor's Degree,7.0,20.0,Man,90000.0
79418,Sweden,Bachelor's Degree,2.0,20.0,Man,42960.0
79424,Russian Federation,Bachelor's Degree,2.0,30.0,Man,18876.0
79426,United States of America,Bachelor's Degree,3.0,30.0,Man,85000.0
79427,United States of America,Doctoral Degree,30.0,60.0,Man,120000.0
79434,Israel,Less than a Bachelor's Degree,9.0,40.0,Man,122580.0
79441,Nigeria,Bachelor's Degree,5.0,20.0,Man,43788.0
79444,Norway,Master's Degree,3.0,30.0,Man,82000.0
79454,United States of America,Bachelor's Degree,24.0,50.0,Man,140000.0
79461,India,Bachelor's Degree,5.0,30.0,Man,23037.0
79462,Czech Republic,Bachelor's Degree,10.0,40.0,Man,38976.0
79469,Germany,Bachelor's Degree,3.0,30.0,Man,45401.0
79472,Poland,Less than a Bachelor's Degree,6.0,30.0,Man,75936.0
79477,Netherlands,Less than a Bachelor's Degree,8.0,30.0,Man,46236.0
79479,Israel,Bachelor's Degree,4.0,30.0,Man,59544.0
79481,Spain,Master's Degree,8.0,40.0,Woman,59454.0
79484,India,Bachelor's Degree,5.0,30.0,Man,29320.0
79489,Portugal,Less than a Bachelor's Degree,0.5,20.0,Man,14268.0
79501,United Kingdom of Great Britain and Northern Ireland,Bachelor's Degree,4.0,32.93603200869372,Man,55582.0
79503,Denmark,Master's Degree,6.0,30.0,Man,87012.0
79504,Finland,Master's Degree,4.0,30.0,Man,51888.0
79509,Ukraine,Doctoral Degree,0.5,40.0,Man,15600.0
79515,Argentina,Less than a Bachelor's Degree,10.0,40.0,Man,16548.0
79517,Belarus,Bachelor's Degree,4.0,30.0,Man,24000.0
79519,Thailand,Bachelor's Degree,5.0,30.0,Man,19224.0
79527,France,Bachelor's Degree,2.0,20.0,Man,45401.0
79528,United States of America,Master's Degree,8.792445560306254,65.0,Man,120000.0
79532,Germany,Master's Degree,6.0,30.0,Man,56643.0
79540,Croatia,Master's Degree,2.0,30.0,Man,14628.0
79542,Italy,Bachelor's Degree,26.0,40.0,Man,75669.0
79549,Sweden,Bachelor's Degree,5.0,30.0,Man,58908.0
79562,Italy,Bachelor's Degree,5.0,30.0,Man,55907.0
79568,India,Bachelor's Degree,1.0,20.0,Man,23735.0
79574,United Kingdom of Great Britain and Northern Ireland,Bachelor's Degree,3.0,20.0,Man,68507.0
79576,France,Master's Degree,6.0,30.0,Woman,39996.0
79577,United States of America,Bachelor's Degree,1.0,20.0,Man,66500.0
79581,United States of America,Less than a Bachelor's Degree,2.0,20.0,Man,60000.0
79584,Netherlands,Master's Degree,5.0,30.0,Man,118908.0
79602,United States of America,Bachelor's Degree,2.0,40.0,Man,75000.0
79603,Bulgaria,Master's Degree,15.0,40.0,Man,32424.0
79607,United States of America,Bachelor's Degree,25.0,60.0,Man,115000.0
79610,Malta,Bachelor's Degree,8.0,40.0,Man,59454.0
79611,United States of America,Less than a Bachelor's Degree,3.0,30.0,Man,85000.0
79619,India,Bachelor's Degree,2.0,30.0,Woman,20943.0
79623,United Kingdom of Great Britain and Northern Ireland,Bachelor's Degree,18.0,40.0,Man,108578.0
79624,United Kingdom of Great Britain and Northern Ireland,Bachelor's Degree,5.0,30.0,Man,51704.0
79634,United States of America,Master's Degree,44.0,65.0,Man,140000.0
79638,Germany,Master's Degree,7.0,40.0,Man,63216.0
79641,Poland,Bachelor's Degree,10.0,30.0,Man,78469.0
79645,United States of America,Bachelor's Degree,10.0,30.0,Woman,118000.0
79650,Kenya,Bachelor's Degree,5.0,30.0,Man,26100.0
79654,Australia,Less than a Bachelor's Degree,0.5,30.0,Man,53448.0
79657,Poland,Bachelor's Degree,0.5,30.0,Man,31644.0
79658,Belgium,Bachelor's Degree,6.0,30.0,Man,41508.0
79662,Russian Federation,Doctoral Degree,5.0,30.0,Man,47184.0
79670,India,Bachelor's Degree,2.0,20.0,Man,36000.0
79681,Mexico,Master's Degree,8.0,30.0,Man,20040.0
79683,India,Bachelor's Degree,21.0,40.0,Man,58644.0
79686,Italy,Master's Degree,16.0,50.0,Man,62697.0
79687,United Kingdom of Great Britain and Northern Ireland,Master's Degree,13.0,30.0,Man,120211.0
79707,Bangladesh,Bachelor's Degree,10.0,30.0,Man,24024.0
79709,Argentina,Less than a Bachelor's Degree,8.0,30.0,Man,23400.0
79712,Germany,Less than a Bachelor's Degree,0.5,20.0,Man,48644.0
79714,Canada,Bachelor's Degree,2.0,20.0,Man,64188.0
79715,Peru,Less than a Bachelor's Degree,2.0,20.0,Man,35472.0
79722,Norway,Less than a Bachelor's Degree,5.0,30.0,Man,42156.0
79729,Estonia,Master's Degree,9.0,50.0,Man,43776.0
79733,Germany,Less than a Bachelor's Degree,15.0,40.0,Man,54480.0
79737,"Venezuela, Bolivarian Republic of...",Bachelor's Degree,2.0,30.0,Man,48900.0
79741,United Kingdom of Great Britain and Northern Ireland,Master's Degree,10.0,30.0,Man,71093.0
79742,Germany,Doctoral Degree,4.0,30.0,Man,58368.0
79744,Brazil,Bachelor's Degree,5.0,30.0,Man,26112.0
79750,Sweden,Master's Degree,8.0,40.0,Man,63816.0
79753,Mexico,Bachelor's Degree,6.0,30.0,Man,54948.0
79754,United States of America,Less than a Bachelor's Degree,8.0,30.0,Man,120000.0
79758,United States of America,Bachelor's Degree,2.0,20.0,Man,88000.0
79761,United States of America,Less than a Bachelor's Degree,11.0,40.0,Man,110000.0
79764,United Kingdom of Great Britain and Northern Ireland,Master's Degree,9.0,40.0,Man,103408.0
79765,United Kingdom of Great Britain and Northern Ireland,Doctoral Degree,6.0,30.0,Man,129259.0
79766,Portugal,Less than a Bachelor's Degree,3.0,20.0,Man,14352.0
79769,Turkey,Bachelor's Degree,10.0,40.0,Man,13812.0
79771,Finland,Less than a Bachelor's Degree,5.0,30.0,Man,14268.0
79774,Canada,Bachelor's Degree,3.0,20.0,Man,128573.0
79781,Germany,Bachelor's Degree,2.0,20.0,Man,51888.0
79786,Poland,Bachelor's Degree,0.5,30.0,Man,15192.0
79789,Tunisia,Master's Degree,3.0,30.0,Man,21036.0
79798,France,Doctoral Degree,16.0,40.0,Man,59454.0
79799,United States of America,Bachelor's Degree,9.0,30.0,Man,69700.0
79801,India,Bachelor's Degree,9.0,30.0,Man,32112.0
79804,Canada,Bachelor's Degree,9.0,40.0,Man,128573.0
79810,United States of America,Bachelor's Degree,18.0,40.0,Man,115000.0
79811,United States of America,Bachelor's Degree,1.0,20.0,Man,73000.0
79813,United States of America,Less than a Bachelor's Degree,10.0,30.0,Man,130000.0
79814,Brazil,Bachelor's Degree,0.5,30.0,Man,19236.0
79817,United States of America,Less than a Bachelor's Degree,12.0,30.0,Man,95000.0
79819,Switzerland,Less than a Bachelor's Degree,5.0,40.0,Man,96360.0
79831,Germany,Master's Degree,3.0,40.0,Man,70264.0
79833,United States of America,Bachelor's Degree,23.0,50.0,Man,120000.0
79834,Czech Republic,Bachelor's Degree,0.5,40.0,Man,22344.0
79837,Canada,Less than a Bachelor's Degree,6.0,30.0,Man,130086.0
79839,Canada,Bachelor's Degree,6.0,30.0,Man,61715.0
79841,United States of America,Less than a Bachelor's Degree,10.0,30.0,Man,125000.0
79845,United States of America,Bachelor's Degree,8.0,30.0,Man,138000.0
79850,Netherlands,Bachelor's Degree,9.0,30.0,Man,38916.0
79852,Brazil,Bachelor's Degree,24.0,40.0,Man,19236.0
79853,Turkey,Bachelor's Degree,4.0,30.0,Man,29580.0
79856,Spain,Bachelor's Degree,1.0,20.0,Man,16860.0
79857,Austria,Master's Degree,5.0,30.0,Man,36324.0
79858,Germany,Master's Degree,8.0,30.0,Man,75669.0
79861,Brazil,Bachelor's Degree,1.0,50.0,Man,19236.0
79865,Poland,Bachelor's Degree,4.0,30.0,Man,21264.0
79869,Canada,Bachelor's Degree,17.0,40.0,Man,119497.0
79871,Spain,Master's Degree,0.5,30.0,Man,24322.0
79874,United States of America,Master's Degree,1.0,30.0,Man,100000.0
79879,France,Doctoral Degree,11.0,40.0,Woman,41508.0
79887,United States of America,Bachelor's Degree,5.0,30.0,Man,125000.0
79894,Brazil,Less than a Bachelor's Degree,2.0,30.0,Man,19236.0
79895,Ireland,Master's Degree,2.0,20.0,Man,51887.0
79897,Canada,Master's Degree,7.0,30.0,Man,113447.0
79900,Germany,Bachelor's Degree,6.0,30.0,Man,83236.0
79909,Australia,Less than a Bachelor's Degree,5.0,30.0,Man,50100.0
79920,United States of America,Master's Degree,3.0,30.0,Man,90000.0
79923,United States of America,Bachelor's Degree,4.0,30.0,Woman,116100.0
79930,United States of America,Less than a Bachelor's Degree,4.0,30.0,Man,80000.0
79939,United States of America,Bachelor's Degree,12.0,40.0,Man,116000.0
79946,New Zealand,Bachelor's Degree,5.0,40.0,Woman,76668.0
79948,Brazil,Bachelor's Degree,3.0,30.0,Man,19236.0
79958,Canada,Less than a Bachelor's Degree,6.0,30.0,Man,136514.0
79967,United Kingdom of Great Britain and Northern Ireland,Master's Degree,7.0,30.0,Man,71093.0
79969,United States of America,Bachelor's Degree,3.0,30.0,Man,46000.0
79989,Singapore,Less than a Bachelor's Degree,2.0,30.0,Man,30120.0
79995,Canada,Doctoral Degree,2.0,50.0,Man,46891.0
79998,Australia,Master's Degree,3.0,30.0,Man,96874.0
79999,Belize,Master's Degree,1.0,30.0,Man,46000.0
80000,United States of America,Bachelor's Degree,1.0,20.0,Man,85000.0
80006,Argentina,Less than a Bachelor's Degree,4.0,30.0,Man,33600.0
80010,Australia,Less than a Bachelor's Degree,25.0,40.0,Man,80172.0
80011,Egypt,Bachelor's Degree,4.0,30.0,Man,19200.0
80012,South Korea,Bachelor's Degree,1.0,30.0,Man,25151.0
80023,United States of America,Bachelor's Degree,7.0,30.0,Man,66430.0
80033,Ecuador,Bachelor's Degree,3.0,30.0,Man,33600.0
80036,Malaysia,Bachelor's Degree,4.0,30.0,Man,21624.0
80045,Japan,Master's Degree,14.0,40.0,Man,94965.0
80047,United States of America,Bachelor's Degree,8.0,30.0,Man,82000.0
80048,India,Master's Degree,0.5,20.0,Man,22339.0
80058,United States of America,Less than a Bachelor's Degree,2.0,20.0,Man,82709.0
80059,Canada,Bachelor's Degree,3.0,30.0,Man,98321.0
80065,United States of America,Bachelor's Degree,1.0,20.0,Man,90000.0
80068,United States of America,Master's Degree,4.0,30.0,Man,125000.0
80081,India,Bachelor's Degree,4.0,30.0,Man,27923.0
80086,India,Master's Degree,4.0,30.0,Man,20943.0
80094,United States of America,Bachelor's Degree,4.0,30.0,Man,40000.0
80098,United States of America,Master's Degree,8.0,30.0,Man,140000.0
80102,United States of America,Bachelor's Degree,10.0,40.0,Man,130000.0
80128,Peru,Bachelor's Degree,12.0,40.0,Man,57600.0
80137,United States of America,Bachelor's Degree,5.0,40.0,Man,30000.0
80144,Czech Republic,Bachelor's Degree,6.0,30.0,Man,27329.0
80147,Australia,Bachelor's Degree,20.0,40.0,Man,120250.0
80152,Germany,Less than a Bachelor's Degree,14.0,30.0,Man,97288.0
80153,United States of America,Bachelor's Degree,5.0,40.0,Man,135000.0
80157,India,Less than a Bachelor's Degree,0.5,20.0,Man,16754.0
80163,Finland,Bachelor's Degree,3.0,30.0,Man,62268.0
80164,Switzerland,Less than a Bachelor's Degree,27.0,40.0,Man,63432.0
80167,United States of America,Bachelor's Degree,0.5,20.0,Man,58000.0
80170,India,Bachelor's Degree,3.0,30.0,Man,16056.0
80171,Germany,Bachelor's Degree,0.5,20.0,Man,48644.0
80179,India,Bachelor's Degree,10.0,30.0,Man,48866.0
80182,India,Bachelor's Degree,3.0,30.0,Man,32112.0
80183,France,Master's Degree,12.0,40.0,Man,42396.0
80184,South Africa,Bachelor's Degree,20.0,60.0,Man,52836.0
80185,New Zealand,Bachelor's Degree,8.0,40.0,Man,67084.0
80188,Kenya,Bachelor's Degree,6.0,30.0,Man,42000.0
80199,Germany,Master's Degree,25.0,50.0,Man,108098.0
80201,Finland,Master's Degree,5.0,40.0,Man,71340.0
80220,India,Master's Degree,23.0,50.0,Man,34904.0
80221,Sweden,Master's Degree,7.0,30.0,Man,55476.0
80225,Germany,Less than a Bachelor's Degree,4.0,30.0,Man,47563.0
80232,India,Master's Degree,7.0,30.0,Man,13404.0
80235,Australia,Bachelor's Degree,11.0,30.0,Man,106895.0
80237,Denmark,Master's Degree,3.0,30.0,Woman,57312.0
80239,Germany,Master's Degree,7.0,30.0,Man,64860.0
80240,United Kingdom of Great Britain and Northern Ireland,Bachelor's Degree,16.0,40.0,Man,80000.0
80241,Norway,Master's Degree,30.0,60.0,Man,118685.0
80242,Sweden,Bachelor's Degree,8.0,30.0,Man,39276.0
80243,Spain,Less than a Bachelor's Degree,4.0,20.0,Man,32429.0
80245,Italy,Master's Degree,11.0,40.0,Man,35672.0
80251,South Africa,Less than a Bachelor's Degree,8.0,30.0,Man,50040.0
80255,Sweden,Less than a Bachelor's Degree,11.0,40.0,Man,59160.0
80258,Malaysia,Bachelor's Degree,2.0,30.0,Man,14412.0
80259,Japan,Bachelor's Degree,0.5,30.0,Man,26976.0
80260,Norway,Less than a Bachelor's Degree,21.0,50.0,Man,69053.0
80261,Norway,Bachelor's Degree,22.0,50.0,Man,100343.0
80262,Germany,Master's Degree,6.0,30.0,Man,61616.0
80264,Sweden,Less than a Bachelor's Degree,22.0,50.0,Man,76092.0
80265,Netherlands,Bachelor's Degree,24.0,50.0,Man,84316.0
80275,India,Bachelor's Degree,4.0,30.0,Man,43281.0
80287,South Africa,Less than a Bachelor's Degree,21.0,50.0,Man,70052.0
80288,Australia,Less than a Bachelor's Degree,35.0,60.0,Man,66810.0
80292,India,Bachelor's Degree,5.0,30.0,Man,15912.0
80296,Germany,Doctoral Degree,22.0,50.0,Man,64859.0
80297,Austria,Doctoral Degree,10.0,30.0,Man,45396.0
80299,Slovakia,Master's Degree,9.0,30.0,Man,37620.0
80300,United States of America,Bachelor's Degree,2.0,20.0,Man,80000.0
80301,Russian Federation,Bachelor's Degree,2.0,20.0,Man,35856.0
80305,India,Bachelor's Degree,7.0,30.0,Man,25128.0
80306,India,Master's Degree,14.0,40.0,Man,37697.0
80307,Germany,Master's Degree,28.0,60.0,Man,108098.0
80311,Turkey,Bachelor's Degree,4.0,30.0,Man,29580.0
80312,South Africa,Less than a Bachelor's Degree,5.0,30.0,Man,48036.0
80316,Poland,Master's Degree,11.0,30.0,Man,41004.0
80319,Nigeria,Bachelor's Degree,3.0,30.0,Man,18108.0
80322,Russian Federation,Master's Degree,4.0,20.0,Man,24540.0
80326,Finland,Bachelor's Degree,5.0,30.0,Man,33732.0
80327,United Kingdom of Great Britain and Northern Ireland,Master's Degree,9.0,30.0,Man,116333.0
80328,France,Master's Degree,5.0,30.0,Man,42158.0
80330,Taiwan,Bachelor's Degree,9.0,30.0,Man,80000.0
80333,Finland,Less than a Bachelor's Degree,1.0,20.0,Man,26592.0
80337,Netherlands,Bachelor's Degree,2.0,30.0,Man,38916.0
80340,France,Master's Degree,3.0,20.0,Man,37834.0
80343,Poland,Bachelor's Degree,4.0,30.0,Man,30372.0
80350,United Kingdom of Great Britain and Northern Ireland,Bachelor's Degree,14.0,50.0,Man,60106.0
80352,Sweden,Doctoral Degree,5.0,30.0,Man,40500.0
80353,Netherlands,Bachelor's Degree,3.0,20.0,Man,38916.0
80355,Poland,Less than a Bachelor's Degree,5.0,40.0,Man,24300.0
80360,Greece,Less than a Bachelor's Degree,2.0,30.0,Man,14916.0
80361,France,Master's Degree,6.0,30.0,Man,57292.0
80364,Netherlands,Less than a Bachelor's Degree,8.0,30.0,Man,53832.0
